client_id,name,registration_date,a_b_group,loyalty_tier,total_visits,last_visit
eaf10ba7-6f4f-4203-8554-83a38571522b,Jillian Lyons,2023-08-18 15:54:36.631209,test,Bronze,10,2023-12-27 23:22:25.107269
e90c0198-ce3e-45aa-873a-ab746e1fda06,George Pierce,2024-09-12 15:52:18.247924,test,Bronze,13,2025-02-16 01:39:51.192775
3e714ade-5c4e-498d-ba99-72a4c6c5f927,Vincent Smith,2023-06-28 00:19:01.810869,test,Silver,29,2023-10-02 12:04:02.195893
9e06d815-fddf-449d-841e-4fd06f1861da,,2025-02-26 19:09:37.020050,treatment,Bronze,13,2025-03-22 09:02:40.261564
5a4787aa-3789-43ef-8bff-c2ad824c7965,,2023-06-08 06:49:25.088812,treatment,Silver,29,2023-11-06 21:39:00.853102
3974d511-00dc-4c85-bc4b-ad0b770d3b7c,Andrew Cruz,2025-04-10 14:16:02.634645,treatment,Gold,19,2025-04-17 13:39:50.716084
fafe1f45-5fc5-484c-a88f-d6f44129500f,Michelle Harper,2025-03-13 07:13:56.314095,treatment,,5,2025-04-14 19:49:49.678104
9d22eac6-2b64-4629-9d6c-96370bc3b1e5,Jessica Harris,2024-08-14 07:34:28.997050,test,Bronze,6,2025-03-03 19:22:01.177263
4a59dedb-cfd4-421b-8d2f-0e0ebf1c6f2d,Andrew Greene,2024-05-03 06:23:34.192228,test,Gold,31,2024-07-24 04:56:13.818649
4cb6f9e4-627c-442a-af6e-aaf5b39eb98c,,2023-08-24 06:41:18.746925,test,Gold,47,2023-09-15 03:44:47.888962
2d60bbc7-7836-4a4c-aacb-aff22498344e,Aaron Moore,2025-04-19 15:06:55.896058,treatment,Bronze,8,2025-04-21 10:37:17.247275
9d7dd6ed-4fc8-43af-b94f-b86f2b314f6a,James Willis,2024-05-04 16:12:44.462092,treatment,Bronze,12,2025-01-19 06:41:57.291425
1435e220-dcb0-4296-92e6-6b464c56f02c,Brandon Mitchell,2024-12-18 14:26:02.625969,test,Bronze,8,2025-04-11 09:15:41.942310
21cdec15-1ca6-4b81-b4b8-e70c89c6a9f9,Victor Hill,2024-07-08 09:52:04.972144,test,Bronze,14,2024-09-02 08:17:43.739809
ccafe06f-67c8-4eca-8091-289f889e53fd,Laura Green,2024-02-13 21:05:04.825047,test,Gold,40,2024-03-30 23:39:47.700052
980dfd3f-5261-44ba-b5f0-aefd6482d461,Edward Arroyo,2024-11-29 00:11:37.744208,treatment,Bronze,13,2025-04-15 17:21:31.180792
65b7c100-aaeb-4b8a-96c5-167537af5da5,Robin Andrews,2024-09-10 13:38:03.611597,treatment,Bronze,13,2025-04-14 08:55:46.451769
4306aef2-84ca-4ccd-97ef-0b54bec620f9,Patricia Todd,2025-03-24 15:22:18.374639,test,Bronze,5,2025-04-06 15:10:45.984737
c99138bc-7f43-4054-9d80-3f7a9b576c08,Kevin Johnson,2023-07-16 09:45:21.187479,test,Bronze,9,2023-08-29 00:23:05.288783
4d848f2a-def8-410c-94a5-b0101130a8b9,Wendy Rhodes,2023-10-07 10:25:14.363803,treatment,Bronze,6,2024-04-02 00:56:28.677633
09951aa0-b555-42d6-a3fb-5cb04fea0737,Kelli Smith,2024-12-20 08:43:27.623805,test,Silver,24,2025-01-19 19:08:44.290026
0dc6071d-0e54-4fcf-a56b-1f173f9e60b8,,2023-06-29 09:59:33.066271,treatment,Gold,25,2024-09-17 18:24:41.128466
7a0386e8-cbc6-46e4-b011-89dc35df41a1,Angela Velazquez,2024-04-04 14:08:14.308112,test,Gold,34,2024-08-17 18:28:35.406262
9e1b1ad7-7c34-40d1-a921-ee8613f28973,Debra Valentine,2024-09-02 11:18:18.989510,treatment,Gold,29,2025-04-01 02:30:28.255322
d975ff28-4842-401a-88d6-8d213460c6d7,Mr. Nicolas Salas II,2023-09-17 14:12:06.530620,treatment,Bronze,10,2024-02-10 00:07:24.152394
6915fb8f-c19e-4e8c-94b4-8b7c2fd66d4f,Brittney Rodriguez,2025-02-22 15:41:32.748013,test,Gold,25,2025-04-03 01:18:16.214489
dfe7805a-ac36-4d1e-b61f-ef2ad7ab99cc,Lisa Duran,2024-05-22 00:15:26.272567,test,Silver,17,2024-06-05 03:59:45.851463
3eb77423-76d3-459e-bf29-9cd4f48d9603,Mr. Johnathan Galloway,2025-02-05 17:09:55.069441,test,Bronze,6,2025-04-12 01:56:42.307282
71555c7b-fa84-4135-8f77-3e6e8b7598b9,William Moon IV,2023-10-01 17:01:11.646310,treatment,Gold,38,2024-08-24 09:31:10.648282
6cc348fa-2ace-4acb-bdba-4d1be94e2e7c,Robert Mendoza,2024-05-21 11:52:47.592607,test,Silver,30,2024-11-06 01:19:32.879827
01b2782d-643f-4f28-b74d-5fd4657f15a9,Michael Thompson,2025-04-04 19:03:04.524392,treatment,Gold,24,2025-04-16 18:38:00.298295
3941c129-3ed4-4272-9b92-b67d52f16296,Michael Smith,2023-09-23 10:12:19.793901,test,Bronze,14,2024-08-23 09:26:52.203103
c6d4204c-7047-4a29-9f5f-8feddf591008,Louis Green,2024-05-27 04:32:45.810057,test,Silver,17,2024-08-13 09:21:10.179952
251a7d65-fec1-47ac-a4b9-e5ac05859897,,2024-03-31 18:47:47.479750,test,Silver,16,2024-11-23 12:55:57.108644
d27566d5-aaec-49e8-bdf0-7de675335977,Jonathan Clark,2024-09-15 07:57:11.752617,test,Bronze,14,2024-12-05 17:26:52.133250
5c538737-f7b6-4a01-a16a-0c38a59191ae,Diana White,2023-07-27 06:27:53.112921,treatment,Silver,30,2024-07-26 18:43:21.234457
17a09705-2be2-4287-8765-3d9d04d43916,,2023-10-06 10:31:06.144678,treatment,Bronze,6,2023-12-01 17:11:47.067413
9a23a90b-6c6c-4530-9256-f4b145dbb547,David Reynolds,2024-01-25 16:51:37.679731,treatment,Silver,16,2024-03-31 15:51:22.620820
49a8a390-eb65-4bce-b8a3-074eeebffffd,Brittany Shaffer,2023-08-29 11:35:23.410453,test,Bronze,9,2024-06-24 23:26:50.159576
377916cc-9d04-4224-8dd0-cf9c816d5542,Sarah Holmes DDS,2024-11-16 03:28:33.310707,treatment,Gold,18,2025-01-02 04:38:11.312941
a737ce00-45ff-4148-b728-7e82e0562453,Laura Ross,2024-09-07 21:40:02.400783,treatment,,4,2024-09-21 11:22:46.189508
c22d3948-62b3-4700-89d2-63e1af121792,,2024-12-06 22:51:48.923980,test,Bronze,11,2025-02-09 18:18:46.917859
e35aa6f3-5f59-4149-80b6-53252efadc2b,Joanna Cook,2024-01-11 03:36:31.408926,treatment,Silver,14,2024-09-28 17:22:55.931226
25ba19e8-d212-4b01-9551-0e5a0b0c9244,,2025-03-03 04:02:51.541702,treatment,Silver,13,2025-03-15 23:58:58.022269
2192d8dd-992f-46b7-b4fb-7e1ff8692ddc,,2023-05-06 23:08:21.772643,test,Bronze,5,2023-08-01 18:27:25.577978
4a8b515a-0f11-489b-b442-e645ca1aa43f,Tracey Gonzalez,2024-06-16 03:42:03.716699,treatment,Silver,13,2025-01-03 06:07:44.485901
b329bf6f-015a-4dd7-9b9c-7a35ee300ea8,,2023-08-27 23:19:36.921724,treatment,Gold,28,2024-12-10 11:38:21.686536
98a8ba0f-7486-4032-a8e7-dc49085e192c,Michael Freeman,2024-10-11 11:49:08.476984,treatment,Bronze,14,2025-03-31 17:07:02.698975
11887290-81ed-453e-b5c1-b2b6d40fa433,Dustin Welch,2023-08-06 06:48:26.542159,treatment,Bronze,6,2023-11-18 23:07:04.262561
daa22ed3-4f94-4a3a-958f-23d590498a74,Gail Welch,2024-06-13 01:04:17.012832,test,Silver,27,2025-03-05 16:11:02.885705
24b217e4-9670-4012-b5f0-53fb6b9a841b,Christopher Perez,2023-12-09 22:45:11.034662,test,Gold,34,2024-05-03 08:05:02.986660
a4cbb960-4ad4-4193-9582-2f0c59528504,Matthew Nelson,2024-03-12 11:08:26.931665,test,Silver,8,2025-02-25 07:46:45.705424
c4836bf5-9c95-4e3a-9217-69afb19dfdbe,Kevin Sheppard,2024-02-18 21:15:12.001757,test,Silver,25,2024-05-07 14:26:17.092786
7f151c72-0f1e-4276-ad2f-f8530622a1be,,2023-05-09 08:23:35.143087,treatment,Bronze,13,2024-10-09 16:36:14.121445
20b868e2-b143-4881-b266-bc250c757397,Teresa Haynes,2023-06-19 23:03:08.592096,treatment,Silver,24,2023-10-10 02:57:41.175536
8cba3db5-215a-450b-a085-bc35130725f2,Arthur Johns,2024-05-27 02:16:22.734331,treatment,Bronze,8,2024-06-04 18:59:39.789920
991d9618-3b1d-403d-b143-ed7e9fc6af07,Phillip Miller,2023-10-31 04:34:58.632025,treatment,,1,2024-01-22 20:19:55.176344
168f608b-55d8-4fcf-9f77-ce896d0e9a47,Stacey Parker,2023-10-20 04:37:58.294697,treatment,Gold,35,2024-03-24 10:07:18.696922
7e1b02ab-4b52-41af-97ad-5e8652b93b8f,Bonnie Roberson,2023-05-13 08:17:38.502016,test,Bronze,5,2024-08-26 04:56:54.073720
4546545a-9cd3-492d-bd4f-068daa55bd47,Erika Alvarez,2025-04-03 16:18:15.468650,treatment,Bronze,7,2025-04-13 13:24:38.472007
3d9ff90d-106f-4939-bbf4-5b198135570f,Jeremy Montes,2024-09-13 01:47:06.908232,test,Bronze,6,2024-10-22 04:16:45.806974
784b0e5b-17ee-4523-876b-cd1018a0ec55,,2024-07-01 23:57:18.600914,treatment,Bronze,13,2025-01-03 11:58:14.002337
7ceca82a-fef0-4bd1-a287-bb883d819b8b,Kristy Mills,2024-08-01 15:17:53.218219,test,Gold,47,2024-10-22 04:14:21.443262
56f4e9b3-b343-4080-8521-adcd87cc4e44,Joshua Ballard,2024-03-10 05:52:43.023916,treatment,Gold,41,2024-08-06 09:04:55.313919
7170586b-d538-433a-ac1d-e4ef253fbac7,Eric Smith,2024-12-08 02:14:34.492572,test,Bronze,5,2025-04-01 10:46:05.985404
80bb0b73-6de9-4285-9a7d-c8c53493658c,John Smith,2025-02-24 01:00:25.146317,test,Bronze,12,2025-04-18 22:27:52.658299
e037b732-48f6-4053-89c3-0a9f03087053,Adam Jordan,2023-11-22 10:46:28.133893,treatment,,5,2024-03-20 20:57:11.353664
ceb2a375-1765-48f4-b03c-f6dfe16b3edd,James Jenkins,2024-06-04 22:45:56.818479,test,Bronze,5,2024-10-09 15:59:41.637893
3fb71f79-8cc1-42c7-b81a-a3e31928eaab,Omar Price,2024-01-23 20:35:15.843138,treatment,Silver,18,2024-05-22 06:37:58.393213
7a71a652-43f1-4e57-9691-92729f8b8da7,David Duran,2025-02-15 04:16:46.762742,test,Silver,15,2025-04-09 07:08:47.875769
87d64396-3a1d-41d3-8ca3-86a362640a11,,2024-09-03 14:10:50.796876,test,Bronze,5,2024-11-08 04:05:00.689120
f31a62f4-8bfb-4407-93a6-c7a3a3beb440,Rhonda Gutierrez,2025-01-04 22:13:58.785829,test,Bronze,7,2025-01-24 10:46:44.427697
